name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2021-07-01,74,63.8,67.8,74,63.8,67.8,57.7,70.6,0,0,0,,0,0,17.7,8.9,230.4,1015.3,95.5,9.8,200.6,17.4,6,,2021-07-01T05:16:00,2021-07-01T21:10:23,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-02,78.2,60.8,68.9,78.2,60.8,68.9,58.3,70.6,0,0,0,,0,0,12.3,7.3,257.4,1016.2,65.1,9.7,239.5,20.8,8,,2021-07-02T05:16:37,2021-07-02T21:10:06,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-03,82.3,60.6,71.4,82.1,60.6,71.4,57.6,64.3,0,0,0,,0,0,11.9,6.9,305.1,1014.9,5.1,9.7,337,29.2,9,,2021-07-03T05:17:17,2021-07-03T21:09:47,0.8,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-04,78,58.9,67.9,78,58.9,67.9,57.1,69.7,0,0,0,,0,0,16.1,8.7,212.6,1015.4,37.1,9.4,272.6,23.8,9,,2021-07-04T05:17:59,2021-07-04T21:09:25,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-05,74.1,57.2,64.4,74.1,57.2,64.4,55.4,73.7,0,0,0,,0,0,14.8,8.2,213.4,1017.8,47.6,9.2,228.8,19.7,8,,2021-07-05T05:18:43,2021-07-05T21:09:00,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-06,81.4,57.5,67.6,80.9,57.5,67.5,55.9,69.5,0,0,0,,0,0,14.8,9.6,303.9,1016.1,35.4,9.1,284,24.5,9,,2021-07-06T05:19:29,2021-07-06T21:08:33,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-07,71.1,58.2,64.2,71.1,58.2,64.2,53.6,69.4,0,0,0,,0,0,26,15,212.2,1016.2,48.3,9.9,158.7,13.6,7,,2021-07-07T05:20:16,2021-07-07T21:08:03,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-08,73.1,54.3,62.6,73.1,54.3,62.6,51,67.1,0,0,0,,0,0,12.3,7.1,223.3,1017.3,62,9.9,230.4,20,8,,2021-07-08T05:21:05,2021-07-08T21:07:31,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-09,79.4,56.7,68,79.4,56.7,68,54.8,64.9,0,0,0,,0,0,15.2,9.8,306.9,1019,17.7,9.9,322.6,27.9,9,,2021-07-09T05:21:56,2021-07-09T21:06:56,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-10,77.8,59.1,68.2,77.8,59.1,68.2,56,66.4,0,0,0,,0,0,12.5,7.4,318.1,1020.7,9.5,9.7,326.5,28.4,9,,2021-07-10T05:22:49,2021-07-10T21:06:19,0.03,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-11,79.2,57.4,68.6,79.2,57.4,68.6,53.6,60.6,0,0,0,,0,0,18.3,9.8,314.8,1020.1,6.3,9.8,327.6,28.3,9,,2021-07-11T05:23:43,2021-07-11T21:05:39,0.06,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-12,81.2,57.4,70,80.9,57.4,69.9,54.7,60.6,0,0,0,,0,0,12.5,10.1,317.7,1017.8,7.1,9.9,324.9,28,9,,2021-07-12T05:24:39,2021-07-12T21:04:57,0.1,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-13,81.3,56.1,67.5,80.9,56.1,67.5,55.1,67.1,0,0,0,,0,0,18.3,7.9,245,1017.7,19.1,9.4,296.5,25.6,9,,2021-07-13T05:25:37,2021-07-13T21:04:12,0.13,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-14,74.5,55.3,64.3,74.5,55.3,64.3,54.7,72.4,0,0,0,,0,0,14.5,7.4,227.3,1016.7,36.4,9,251.9,21.8,9,,2021-07-14T05:26:36,2021-07-14T21:03:25,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-15,69.6,55.9,62.1,69.6,55.9,62.1,52.4,71.7,0,0,0,,0,0,17.2,8.5,201.5,1017.4,69.1,9.5,245.8,21.3,9,,2021-07-15T05:27:36,2021-07-15T21:02:35,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-16,69.4,57.2,62.6,69.4,57.2,62.6,52.8,71,0,0,0,,0,0,17.9,9.7,198.5,1017.6,96.8,9.9,116.4,10.1,5,,2021-07-16T05:28:37,2021-07-16T21:01:44,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-17,74.8,57.2,65.7,74.8,57.2,65.7,52.9,64.5,0,0,0,,0,0,18.3,9.9,282.1,1018.5,51.7,9.7,306.5,26.5,9,,2021-07-17T05:29:40,2021-07-17T21:00:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-18,79.1,58.7,67.9,79.1,58.7,67.9,51.2,56.4,0,0,0,,0,0,13.9,9,320.8,1020.2,27.5,9.3,317.6,27.7,9,,2021-07-18T05:30:44,2021-07-18T20:59:53,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-19,82.1,58.1,69.9,80.8,58.1,69.7,51.6,54.3,0,0,0,,0,0,13.9,6.7,291.7,1019.3,1.5,9.8,324.4,28.2,9,,2021-07-19T05:31:49,2021-07-19T20:58:55,0.35,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-20,71.1,58.9,63.9,71.1,58.9,63.9,53.9,71,0,0,0,,0,0,13.2,7.6,232.6,1020.7,69.5,9.5,153,13.1,5,,2021-07-20T05:32:56,2021-07-20T20:57:54,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-07-21,71.4,57.8,63.3,71.4,57.8,63.3,50.3,63.6,0,0,0,,0,0,14.1,9,274.1,1020.4,81.1,9.9,195.8,16.9,8,,2021-07-21T05:34:03,2021-07-21T20:56:51,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-22,75.3,58.1,66,75.3,58.1,66,48.3,54.3,0,0,0,,0,0,14.3,9.5,334,1021.4,42.1,9.9,311.4,26.8,9,,2021-07-22T05:35:12,2021-07-22T20:55:46,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-23,78.5,55.3,67.2,78.5,55.3,67.2,50.6,57,0,0,0,,0,0,17.2,10.1,318.4,1023.8,3.4,9.8,306.8,26.6,9,,2021-07-23T05:36:21,2021-07-23T20:54:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-24,81.7,62.3,71.5,81,62.3,71.5,55.9,59.8,0,0,0,,0,0,21.9,16.2,338.2,1020.8,2.2,9.2,310.5,26.8,9,,2021-07-24T05:37:31,2021-07-24T20:53:30,0.52,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-25,83.2,62.4,71.8,82.3,62.4,71.6,55.5,58.2,0,0,0,,0,0,14.3,10.4,341.5,1017.7,1.7,9.2,308.4,26.6,9,,2021-07-25T05:38:42,2021-07-25T20:52:19,0.55,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-26,81.4,61.1,70.6,80.7,61.1,70.6,54.5,58.7,0,0,0,,0,0,18.3,11,338.8,1015.8,9.6,9.4,308,26.7,9,,2021-07-26T05:39:54,2021-07-26T20:51:06,0.59,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-27,82.1,63.4,72.2,81.5,63.4,72.1,55.5,57.5,0,0,0,,0,0,11.6,7.7,332.4,1017.1,14.1,9.7,310.7,26.9,9,,2021-07-27T05:41:07,2021-07-27T20:49:51,0.62,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-28,85.7,61.4,73.3,83.2,61.4,72.8,50.6,47.1,0,0,0,,0,0,14.1,9.3,322.6,1019.2,16.7,9.6,273.7,23.7,8,,2021-07-28T05:42:20,2021-07-28T20:48:34,0.65,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-29,88.2,60.9,74.6,85.8,60.9,74.1,54.4,52.1,0,0,0,,0,0,18.3,14.4,327.8,1017.2,1.4,9.5,310.9,26.7,9,,2021-07-29T05:43:34,2021-07-29T20:47:15,0.68,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-30,88.6,61.9,75.8,86.4,61.9,75.2,54.7,50.9,0,0,0,,0,0,23,13.7,328.2,1015.2,3.5,9.3,295.2,25.6,8,,2021-07-30T05:44:49,2021-07-30T20:45:55,0.72,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-07-31,77.4,67,70.8,77.4,67,70.8,54.8,57.5,0,0,0,,0,0,15.4,8.1,324.7,1016.3,42.3,9.2,58.9,5,2,,2021-07-31T05:46:04,2021-07-31T20:44:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-01,81.8,65.5,71.6,82,65.5,71.6,57.8,62.7,0,0,0,,0,0,14.1,6.9,269.6,1018.1,28.5,9.3,212.4,18.3,7,,2021-08-01T05:47:20,2021-08-01T20:43:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-02,82.4,60.2,70.9,81.7,60.2,70.8,55.5,61.4,0,0,0,,0,0,24.2,14.2,326.1,1019.7,13.3,9.1,282.2,24.4,8,,2021-08-02T05:48:36,2021-08-02T20:41:42,0.81,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-03,82,62.3,71.6,81.5,62.3,71.6,54.4,55.4,0.013,100,4.17,rain,0,0,12.5,7.6,323.3,1017.9,21.2,9.3,237.7,20.6,7,,2021-08-03T05:49:53,2021-08-03T20:40:15,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-04,85.1,60,72.7,83.7,60,72.5,56.9,60.5,0,0,0,,0,0,18.3,15.2,324.3,1015.4,2.8,9.3,296.3,25.7,8,,2021-08-04T05:51:10,2021-08-04T20:38:46,0.88,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-05,83.5,63.1,72,83.6,63.1,72,58.7,64.5,0,0,0,,0,0,30.5,10.6,209.8,1014.2,40.6,9.3,252.3,21.9,7,,2021-08-05T05:52:28,2021-08-05T20:37:16,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-06,76.5,64.1,68.4,76.5,64.1,68.4,58.3,73.3,0.015,100,25,rain,0,0,25.1,9.8,215.5,1016.9,86.7,7.9,156.3,13.6,8,,2021-08-06T05:53:45,2021-08-06T20:35:44,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-07,74.9,61.8,67,74.9,61.8,67,56,67.9,0,0,0,,0,0,28.1,17,184.1,1013.6,89.9,9.5,121.9,10.6,5,,2021-08-07T05:55:04,2021-08-07T20:34:10,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-08-08,73.1,56.5,64.4,73.1,56.5,64.4,51.8,66.3,0.207,100,8.33,rain,0,0,18.3,9.3,183.2,1017.1,80,9.1,241.1,20.8,8,,2021-08-08T05:56:22,2021-08-08T20:32:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-08-09,77.6,56.9,66.4,77.6,56.9,66.4,54.2,67.1,0,0,0,,0,0,21.9,15.7,315.8,1019.8,49.1,9.1,265,23,8,,2021-08-09T05:57:41,2021-08-09T20:30:59,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-10,83.2,61.9,72.5,81.6,61.9,72.3,54.1,55.3,0,0,0,,0,0,24,13.2,335.7,1019,23.6,9.1,280.8,24.2,8,,2021-08-10T05:59:00,2021-08-10T20:29:21,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-11,89.6,64,76.8,88.5,64,76.6,57.5,53.6,0,0,0,,0,0,31.1,13.9,334.3,1016.5,12.3,9.1,279.7,24.1,8,,2021-08-11T06:00:19,2021-08-11T20:27:42,0.12,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2021-08-12,91,69.9,79.3,91.2,69.9,79.4,60.5,54.3,0,0,0,,0,0,15.4,8.2,339.4,1014.7,14.5,8.4,253.4,21.7,7,,2021-08-12T06:01:39,2021-08-12T20:26:02,0.15,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2021-08-13,91.1,68.7,79.4,89.5,68.7,79.2,58.5,50.6,0,0,0,,0,0,10.3,7,321.2,1015.5,27.2,5.8,223.5,19.3,7,,2021-08-13T06:02:58,2021-08-13T20:24:20,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
