name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2023-09-12,20.2,13.5,16.3,20.2,13.5,16.3,11.8,75.5,0.301,100,4.17,rain,0,0,33.5,14.6,168.5,1018.5,75.2,15.7,87.6,7.5,6,10,2023-09-12T06:42:28,2023-09-12T19:27:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-13,22.2,13.2,17.8,22.2,13.2,17.8,12.7,74.2,0,0,0,,0,0,29.5,15.9,328.7,1021.3,41.8,15.7,214.3,18.4,7,10,2023-09-13T06:43:49,2023-09-13T19:25:51,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-14,24,13.6,18.2,24,13.6,18.2,12.2,69.9,0,0,0,,0,0,16.6,15.5,328.7,1018.9,12.9,15.9,219.5,19,7,10,2023-09-14T06:45:09,2023-09-14T19:23:48,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-15,27.8,12.8,19.4,26.9,12.8,19.3,11.1,63.1,0,0,0,,0,0,16.6,11.8,332.6,1015.1,0.3,15.9,221.7,19.1,7,10,2023-09-15T06:46:30,2023-09-15T19:21:45,0.03,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-16,26,12.7,18.2,26,12.7,18.2,10.6,63.4,0,0,0,,0,0,22.3,11.2,301.9,1014.3,5.4,16,213.8,18.5,7,10,2023-09-16T06:47:50,2023-09-16T19:19:41,0.06,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-17,21.2,13.5,16.7,21.2,13.5,16.7,9.2,62.6,0,0,0,,0,0,29.5,15.3,171.5,1016.7,54.3,16,136.7,11.8,6,10,2023-09-17T06:49:11,2023-09-17T19:17:38,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-18,18.3,12.4,15.8,18.3,12.4,15.8,8.7,64.2,5.279,100,16.67,rain,0,0,33.5,17.9,26.1,1018.1,80.2,14.8,101.8,8.8,5,10,2023-09-18T06:50:32,2023-09-18T19:15:35,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-19,19,12.5,15.2,19,12.5,15.2,7.2,59.5,0,0,0,,0,0,39.5,20,188.5,1018.3,72.7,16,170.6,14.8,6,10,2023-09-19T06:51:53,2023-09-19T19:13:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-20,18,10.9,13.8,18,10.9,13.8,9.5,77,3.738,100,33.33,rain,0,0,38.9,18.8,348.9,1018,71.8,14.1,111.7,9.7,6,10,2023-09-20T06:53:14,2023-09-20T19:11:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-21,19.7,8.2,13.9,19.7,8,13.9,8.5,72.7,0,0,0,,0,0,33.5,17.8,344.6,1018.8,19.4,15.9,189.3,16.2,7,10,2023-09-21T06:54:35,2023-09-21T19:09:25,0.23,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-22,24.1,9.8,16.3,24.1,9.8,16.3,8.6,63.9,0,0,0,,0,0,7.6,8.4,151.7,1014.8,14.3,16,185.3,16.2,6,10,2023-09-22T06:55:56,2023-09-22T19:07:21,0.25,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-23,18,12.9,14.8,18,12.9,14.8,10,74.5,1.409,100,25,rain,0,0,31.7,14.1,165,1014.3,69.6,15.8,68.6,5.9,3,10,2023-09-23T06:57:17,2023-09-23T19:05:18,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-24,17.1,11.1,13.9,17.1,11.1,13.9,11.9,88.2,8.833,100,37.5,rain,0,0,38.9,14.1,118.2,1012.7,79.1,14.3,73.7,6.3,3,10,2023-09-24T06:58:39,2023-09-24T19:03:15,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-25,17.5,13.2,14.7,17.5,13.2,14.7,12.9,89.3,22.807,100,87.5,rain,0,0,51.8,17.7,151.7,1008.6,99.1,13,30.4,2.6,1,10,2023-09-25T07:00:00,2023-09-25T19:01:12,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-26,16.3,10.7,13,16.3,10.7,13,11,88.1,12.325,100,33.33,rain,0,0,42.5,21.2,143.5,1014.4,77.1,15.2,88.2,7.7,5,10,2023-09-26T07:01:22,2023-09-26T18:59:09,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-27,15.2,11.5,13.2,15.2,11.5,13.2,11,87.1,12.156,100,50,rain,0,0,42.5,22.4,174.4,1013.3,97.8,13.6,50.4,4.2,3,10,2023-09-27T07:02:44,2023-09-27T18:57:06,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-28,16.3,11.3,12.6,16.3,11.3,12.6,9.6,82.5,4.085,100,41.67,rain,0,0,35.3,16.1,160.4,1017.4,90.5,14.5,65,5.6,5,10,2023-09-28T07:04:06,2023-09-28T18:55:03,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-29,14.7,8.5,11.5,14.7,7.3,11.2,7.8,78.8,0,0,0,,0,0,34.6,20.6,344.9,1014.4,47.8,15.8,172.7,14.8,8,10,2023-09-29T07:05:28,2023-09-29T18:53:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2023-09-30,16.2,9.8,12.1,16.2,8.8,12,8,76.9,0,0,0,,0,0,18.4,9.9,27.8,1017.2,44.5,15.8,124.9,10.7,6,10,2023-09-30T07:06:51,2023-09-30T18:50:59,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
