name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2020-06-18,24,12.1,18.2,24,12.1,18.2,9.8,60.4,0,0,0,,0,0,29.5,16.3,332,1022.4,12.4,16,336.5,28.9,9,,2020-06-18T05:11:13,2020-06-18T21:10:09,0.92,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-19,26.6,13.9,20.6,26.6,13.9,20.6,11.1,56.8,0,0,0,,0,0,14.4,11.5,324.9,1014.7,32.4,16,253,21.9,8,,2020-06-19T05:11:22,2020-06-19T21:10:25,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-20,23.2,16.4,19,23.2,16.4,19,13.2,69.2,0.31,100,12.5,rain,0,0,37.1,19.6,188.6,1014.4,77.7,15.7,240.3,20.8,10,,2020-06-20T05:11:33,2020-06-20T21:10:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-21,21,14.6,17.3,21,14.6,17.3,10.8,66.4,0,0,0,,0,0,30.2,14.5,216.4,1020.1,57,16,200.6,17.4,6,,2020-06-21T05:11:46,2020-06-21T21:10:50,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-22,25.7,12.7,18.7,25.7,12.7,18.7,8.3,53.7,0,0,0,,0,0,24.5,15.1,331.8,1022.2,4.5,16,329.8,28.6,9,,2020-06-22T05:12:02,2020-06-22T21:10:58,0.05,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-23,27.3,15.7,21.4,27.2,15.7,21.4,10.9,51.9,0,0,0,,0,0,31.3,16.7,333.4,1016.6,16.7,16,281,24.5,9,,2020-06-23T05:12:20,2020-06-23T21:11:04,0.09,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-24,24.1,17,20.1,24.1,17,20.1,13.5,66.2,0,0,0,,0,0,38.9,20.5,276.3,1014.3,62.8,16,206.7,18,7,,2020-06-24T05:12:40,2020-06-24T21:11:08,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-25,26.2,15.4,20.3,26.2,15.4,20.3,12.7,63.6,0,0,0,,0,0,25.6,15.8,316.6,1018,27.3,15.8,329.1,28.2,9,,2020-06-25T05:13:03,2020-06-25T21:11:09,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-26,26.9,15.3,20.8,26.6,15.3,20.8,12.2,59.7,0,0,0,,0,0,22.3,17,330.3,1016.8,32.9,16,252.3,22.1,9,,2020-06-26T05:13:28,2020-06-26T21:11:07,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-27,17.4,13.5,15,17.4,13.5,15,11.2,78.1,2.599,100,37.5,rain,0,0,37.1,14.6,49.1,1015,85.8,13.3,62.9,5.4,2,,2020-06-27T05:13:56,2020-06-27T21:11:02,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-28,21,11.6,15.7,21,11.6,15.7,10.2,72.2,9.837,100,20.83,rain,0,0,33.5,13.9,10.6,1012.1,67.7,14.1,221.4,19.2,9,,2020-06-28T05:14:26,2020-06-28T21:10:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-29,21.4,12.9,16.5,21.4,12.9,16.5,11.2,71.9,0,0,0,,0,0,37.1,18.4,188.7,1015.5,68.4,15.9,239.5,20.7,9,,2020-06-29T05:14:58,2020-06-29T21:10:46,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-06-30,18.2,12.6,15.2,18.2,12.6,15.2,9.8,71.3,0.515,100,25,rain,0,0,43.9,21.4,192.9,1015.3,88.6,13.1,95.8,8.3,5,,2020-06-30T05:15:32,2020-06-30T21:10:33,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-01,18.3,12.9,14.9,18.3,12.9,14.9,9.3,69.5,0.045,100,8.33,rain,0,0,40.7,19.4,188,1014.2,86.6,15.7,144.4,12.5,6,,2020-07-01T05:16:08,2020-07-01T21:10:18,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-02,18.9,13.6,15.6,18.9,13.6,15.6,9.2,66.3,0,0,0,,0,0,42.8,19.3,190,1015.7,87.7,15.8,156.1,13.4,5,,2020-07-02T05:16:46,2020-07-02T21:10:01,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-03,18.7,13.8,16.1,18.7,13.8,16.1,9.3,64.9,0,0,0,,0,0,29.5,15,207.4,1018.6,73.4,16,181.4,15.6,8,,2020-07-03T05:17:27,2020-07-03T21:09:41,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-04,21.7,13.2,16.7,21.7,13.2,16.7,10.1,67.2,0,0,0,,0,0,15.5,12.9,324.8,1022.2,59.8,15.4,228.2,19.7,9,,2020-07-04T05:18:09,2020-07-04T21:09:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-05,23.2,12.9,18,23.2,12.9,18,9.3,58.4,0,0,0,,0,0,16.2,11,312.8,1021,41.9,14.8,330.7,28.6,9,,2020-07-05T05:18:53,2020-07-05T21:08:53,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-06,21.2,13.6,17.4,21.2,13.6,17.4,9.3,60.2,0,0,0,,0,0,29.5,17.4,210.4,1017.7,53.1,16,288.1,24.9,9,,2020-07-06T05:19:39,2020-07-06T21:08:25,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-07,19.6,14.2,16.5,19.6,14.2,16.5,10.7,69,0,0,0,,0,0,34.6,19.9,197.4,1018.3,81.8,15.9,112.1,9.7,4,,2020-07-07T05:20:27,2020-07-07T21:07:55,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-08,22.7,14.7,18.1,22.7,14.7,18.1,11,65.2,0,0,0,,0,0,22,13.2,276.5,1018.8,68.1,16,242,20.9,8,,2020-07-08T05:21:17,2020-07-08T21:07:22,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-09,21.8,15.5,17.7,21.8,15.5,17.7,11.8,68.8,0.045,100,4.17,rain,0,0,29.5,14,217.7,1016.6,62.3,15.9,177.1,15.2,5,,2020-07-09T05:22:09,2020-07-09T21:06:46,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-10,23,13.7,17.7,23,13.7,17.7,10.4,63.3,0,0,0,,0,0,20.9,14.5,209.6,1021.1,51.2,16,265.3,23,9,,2020-07-10T05:23:02,2020-07-10T21:06:08,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-11,20.7,13.3,16.9,20.7,13.3,16.9,11.1,69.3,0,0,0,,0,0,37.1,18.4,198.9,1019.8,53.3,15.8,189.3,16.2,7,,2020-07-11T05:23:56,2020-07-11T21:05:28,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-12,21.4,14.1,17.5,21.4,14.1,17.5,10.7,66.2,0.318,100,4.17,rain,0,0,38.9,19.7,308.5,1020.5,81.4,14.8,195.5,16.8,8,,2020-07-12T05:24:53,2020-07-12T21:04:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-13,23.4,13.2,18.2,23.4,13.2,18.2,8,53.4,0,0,0,,0,0,31.7,16.3,337.5,1020.2,17.6,15.7,328.2,28.4,9,,2020-07-13T05:25:50,2020-07-13T21:04:00,0.78,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-14,25.9,13,19.8,25.9,13,19.8,8.9,51.9,0,0,0,,0,0,31.7,21.2,326.9,1020.8,3.8,15.3,324.8,28.1,9,,2020-07-14T05:26:49,2020-07-14T21:03:12,0.81,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-15,27.8,15.1,21.5,27.3,15.1,21.5,10.2,49.5,0,0,0,,0,0,28.8,14.5,324.8,1019.7,5.6,15.7,314.7,27.4,9,,2020-07-15T05:27:50,2020-07-15T21:02:22,0.84,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-16,24.3,16.5,20.5,24.3,16.5,20.5,14,66.7,0,0,0,,0,0,24.5,10.8,265.5,1016.6,35.5,15.8,233.4,20.2,8,,2020-07-16T05:28:52,2020-07-16T21:01:30,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,E8046,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-17,20.7,14.5,17.4,20.7,14.5,17.4,13.4,78,1.668,100,25,rain,0,0,25.6,9.6,313,1018.9,78.2,11.6,106.8,9.3,4,,2020-07-17T05:29:55,2020-07-17T21:00:35,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-18,26,13.3,20.1,26,13.3,20.1,11.2,58.8,0,0,0,,0,0,37.1,19.7,338.7,1022,4.4,16,316.6,27.5,9,,2020-07-18T05:30:59,2020-07-18T20:59:38,0.94,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-19,27.9,15.8,21.9,27.9,15.8,22,13.2,59,0,0,0,,0,0,31.3,17,320.4,1018.6,9.2,16,310.3,26.9,9,,2020-07-19T05:32:05,2020-07-19T20:58:39,0.97,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-20,29.4,16.9,23.6,29.2,16.9,23.5,14.5,58.6,0,0,0,,0,0,29.5,16.6,327.7,1015.9,1.4,16,313,27.1,9,,2020-07-20T05:33:11,2020-07-20T20:57:38,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-21,27.1,18.2,22.5,27.3,18.2,22.5,14.6,62.2,0,0,0,,0,0,23,13.1,235.1,1012.1,7.5,16,302.4,26,8,,2020-07-21T05:34:19,2020-07-21T20:56:35,0.04,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-22,21.8,16,18.5,21.8,16,18.5,13.9,75.6,0.09,100,8.33,rain,0,0,28.4,12.3,216,1011.6,84.1,14.3,127.3,11,5,,2020-07-22T05:35:28,2020-07-22T20:55:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-23,19.4,14.9,17.4,19.4,14.9,17.4,11.5,69.1,0,0,0,,0,0,25.6,16,206.9,1015.4,90.3,16,238.7,20.7,8,,2020-07-23T05:36:37,2020-07-23T20:54:22,0.11,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-24,20.8,14.2,17.3,20.8,14.2,17.3,10.5,65,0,0,0,,0,0,24.8,15.9,243.3,1018,82.9,15.7,175.4,15.1,7,,2020-07-24T05:37:48,2020-07-24T20:53:12,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-25,24.2,13.8,19.1,24.2,13.8,19.1,9.5,55.3,0,0,0,,0,0,30.2,17.8,329.1,1020.6,21.1,16,311.8,26.9,9,,2020-07-25T05:38:59,2020-07-25T20:52:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-26,29,15.5,22.2,28.4,15.5,22.1,11.6,52.2,0,0,0,,0,0,33.1,22.1,335.1,1017.8,0,16,309,26.6,9,,2020-07-26T05:40:11,2020-07-26T20:50:47,0.22,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-27,33.8,16.7,25.4,32.8,16.7,25,12.7,48.1,0,0,0,,0,0,15.8,12.5,326.7,1012,2.7,15.9,304.3,26.1,8,,2020-07-27T05:41:24,2020-07-27T20:49:31,0.25,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-28,26.4,15.2,21,26.4,15.2,21,12.9,61.2,0,0,0,,0,0,27.7,13.7,231.7,1012.9,13.9,16,296.2,25.4,8,,2020-07-28T05:42:37,2020-07-28T20:48:14,0.29,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-29,28.6,15.2,21.7,27.8,15.2,21.6,11.1,53.3,0,0,0,,0,0,20.9,14.3,316.9,1013.5,3,16,305,26.2,9,,2020-07-29T05:43:52,2020-07-29T20:46:55,0.33,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-30,30.6,17.1,23.9,29.7,17.1,23.6,11.2,46.3,0,0,0,,0,0,29.9,17.1,321.6,1014.1,5.8,15.9,281.8,24.4,8,,2020-07-30T05:45:06,2020-07-30T20:45:34,0.36,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-07-31,28.4,18.3,22.4,28,18.3,22.3,12.2,53.6,0,0,0,,0,0,31.7,17.7,211.3,1015,19,15.5,275.4,23.7,8,,2020-07-31T05:46:22,2020-07-31T20:44:11,0.4,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-01,24.7,15.6,19.3,24.7,15.6,19.3,12.6,67,0,0,0,,0,0,18.7,13.7,222.8,1019.5,55.6,15.3,211.5,18.3,8,,2020-08-01T05:47:38,2020-08-01T20:42:47,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-02,27.2,14.7,20.8,26.7,14.7,20.8,12.4,61.3,0,0,0,,0,0,29.5,17.4,229.7,1018.4,13.7,16,252.8,21.9,8,,2020-08-02T05:48:54,2020-08-02T20:41:21,0.47,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-03,26.8,15.7,21.2,26.9,15.7,21.2,13.5,63.2,0,0,0,,0,0,20.9,13.7,243.4,1020.7,45.8,15.7,261,22.4,8,,2020-08-03T05:50:11,2020-08-03T20:39:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-04,27.3,16.9,22,27.1,16.9,22,13.8,61.4,0,0,0,,0,0,29.5,18.6,325.5,1018,10,15.2,260.8,22.4,8,,2020-08-04T05:51:28,2020-08-04T20:38:24,0.54,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-05,27.5,16.6,21.6,27.4,16.6,21.6,12.8,58.7,0,0,0,,0,0,23,14.3,232.1,1013.1,10.5,14.9,292.3,25.3,8,,2020-08-05T05:52:46,2020-08-05T20:36:53,0.57,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-06,19.4,14.6,16.9,19.4,14.6,16.9,12.2,74.2,0.897,100,12.5,rain,0,0,43.6,20.5,124.5,1014.2,81.7,13.8,48.8,4,2,,2020-08-06T05:54:04,2020-08-06T20:35:20,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-07,23.7,15.1,18.5,23.7,15.1,18.5,10.7,62.2,0,0,0,,0,0,22,13.3,209.8,1021,74.6,15.2,244.6,21.1,8,,2020-08-07T05:55:22,2020-08-07T20:33:46,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-08,20.2,14.6,17,20.2,14.6,17,11.6,72.5,0.045,100,4.17,rain,0,0,22.7,13.8,315.8,1022.4,76,13.3,127.4,11.1,5,,2020-08-08T05:56:41,2020-08-08T20:32:11,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-09,24.1,12.3,18.6,24.1,12.3,18.6,10.1,60,0,0,0,,0,0,29.9,20.6,322,1024.6,1.2,14.9,279.8,24.1,8,,2020-08-09T05:57:59,2020-08-09T20:30:34,0.7,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-10,26.8,14.2,20.4,26.8,14.2,20.4,11.8,59.2,0,0,0,,0,0,28.4,16.4,324,1018.8,8.9,15,277.5,24,8,,2020-08-10T05:59:19,2020-08-10T20:28:56,0.73,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-11,23.5,14.6,18.4,23.5,14.6,18.4,10.7,62.5,0,0,0,,0,0,28.4,14.7,223.9,1013.9,57.2,14.7,254.9,22,8,,2020-08-11T06:00:38,2020-08-11T20:27:17,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2020-08-12,21.1,13.6,16.9,21.1,13.6,16.9,7.5,55,0,0,0,,0,0,26.6,11.8,152.6,1017.4,76.8,14.7,185,15.9,8,,2020-08-12T06:01:57,2020-08-12T20:25:36,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,F7103,KBFI,72793524234,72793494248,F0821,KRNT"
