name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2024-06-18,20.2,10.8,15,20.2,10.8,15,7.5,62.1,0,0,0,,0,0,27.7,14.7,228,1017.8,68.8,16,260.1,22.5,10,10,2024-06-18T05:11:16,2024-06-18T21:10:13,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-19,25.2,11.7,18.5,25.2,11.7,18.5,9.4,58,0,0,0,,0,0,27.7,17.3,339.5,1015.5,4.3,15.9,327.4,28.1,9,10,2024-06-19T05:11:24,2024-06-19T21:10:29,0.43,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-20,27.4,14.8,21.5,26.9,14.8,21.4,9.4,48.2,0,0,0,,0,0,33.5,20.2,331,1015.1,9.1,15.9,328.2,28.4,9,10,2024-06-20T05:11:35,2024-06-20T21:10:43,0.46,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-21,29.7,15.2,22.6,28,15.2,22.2,8.2,42.4,0,0,0,,0,0,18.4,11.3,330.3,1013.6,14.1,16,322,27.9,9,10,2024-06-21T05:11:49,2024-06-21T21:10:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-22,23.8,14.9,19.3,23.8,14.9,19.3,9.9,55.3,0,0,0,,0,0,31.7,16.3,198.2,1013,60.3,16,207.8,18.1,7,10,2024-06-22T05:12:04,2024-06-22T21:11:02,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-23,19.7,13.7,17,19.7,13.7,17,9.4,61.7,0,0,0,,0,0,39.8,24.8,207.8,1016.5,67.2,16,208.7,18.2,9,10,2024-06-23T05:12:23,2024-06-23T21:11:08,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-24,21.6,12.7,16.7,21.6,12.7,16.7,8.9,61.6,0,0,0,,0,0,18.4,16.8,334.1,1018.7,63.5,16,199.4,17.2,8,10,2024-06-24T05:12:43,2024-06-24T21:11:11,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-25,25.8,13.2,19.4,25.8,13.2,19.4,9.2,53.9,0,0,0,,0,0,18.4,16,323.5,1014.5,5.9,16,321.6,27.6,9,10,2024-06-25T05:13:06,2024-06-25T21:11:12,0.63,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-26,19.8,14.8,17.3,19.8,14.8,17.3,10.8,66.4,0.811,100,12.5,rain,0,0,43.9,26.5,203.8,1013.5,68.3,15.9,207.5,18,10,10,2024-06-26T05:13:32,2024-06-26T21:11:10,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-27,17.1,13.7,15,17.1,13.7,15,11.5,79.5,0.496,100,12.5,rain,0,0,35.7,15.8,198.4,1016.7,98.9,15.2,95.9,8.1,6,10,2024-06-27T05:13:59,2024-06-27T21:11:06,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-28,22,13.2,17.1,22,13.2,17.1,9.5,62.1,0,0,0,,0,0,16.6,11.7,340.8,1017.3,79.3,16,195.5,16.9,9,10,2024-06-28T05:14:29,2024-06-28T21:10:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-29,23.7,14.5,19.1,23.7,14.5,19.1,11.4,62.2,0.318,100,4.17,rain,0,0,14.8,11.9,320,1017.2,50.7,15.6,193.2,16.7,8,10,2024-06-29T05:15:01,2024-06-29T21:10:49,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-06-30,24.8,16.4,19.5,24.8,16.4,19.5,13.7,71,0,0,0,,0,0,27.7,13.7,214.5,1019.5,94.7,15.9,193.3,16.8,9,10,2024-06-30T05:15:35,2024-06-30T21:10:36,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-01,24.7,17.8,20.1,24.7,17.8,20.1,13.2,65.4,0,0,0,,0,0,14.8,13.1,335.4,1020.8,90.1,16,170.3,14.7,9,10,2024-07-01T05:16:12,2024-07-01T21:10:21,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-02,22.5,14,17.6,22.5,14,17.6,10.2,62.7,0,0,0,,0,0,13,12.1,231.6,1023.5,64.3,16,272.1,23.4,10,10,2024-07-02T05:16:50,2024-07-02T21:10:04,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-03,24.3,13.3,18.4,24.3,13.3,18.4,10.5,61.5,0,0,0,,0,0,29.5,12.6,293.4,1025,47.6,16,322.1,27.7,10,10,2024-07-03T05:17:31,2024-07-03T21:09:44,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-04,27.5,14.5,21.3,27.1,14.5,21.3,10.9,53.8,0,0,0,,0,0,31.7,19.5,326.7,1023.8,0,16,325.5,28.2,9,10,2024-07-04T05:18:13,2024-07-04T21:09:21,0.96,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-05,31.1,15.4,23.6,29.5,15.4,23.1,10.4,47,0,0,0,,0,0,27.7,17.4,325.1,1021.1,1.5,14.8,327,28.4,9,10,2024-07-05T05:18:57,2024-07-05T21:08:55,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-06,32.2,17.1,25.1,30.4,17.1,24.5,10.5,42.9,0,0,0,,0,0,32.7,19.4,326.1,1015.7,1.3,16,326.6,28.3,9,10,2024-07-06T05:19:44,2024-07-06T21:08:27,0.03,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-07,33.4,17.2,25.9,31.3,17.2,25.1,10.9,43.6,0,0,0,,0,0,16.6,13.1,324.4,1014.4,0,16,324.5,28,9,10,2024-07-07T05:20:32,2024-07-07T21:07:57,0.06,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-08,34.4,19.1,27.1,32.4,19.1,26.4,11.1,39.8,0,0,0,,0,0,31.7,16,326,1013.4,3.8,16,321.6,27.7,9,10,2024-07-08T05:21:21,2024-07-08T21:07:24,0.09,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-09,35.8,19.2,27.4,33.7,19.2,26.7,11.4,40.8,0,0,0,,0,0,22.3,13.9,325,1011.2,0,15.9,320.8,27.6,9,10,2024-07-09T05:22:13,2024-07-09T21:06:48,0.12,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-10,30.7,18.6,24.5,29.1,18.6,24.2,10.9,44.2,0,0,0,,0,0,18.4,14.5,325.5,1015.7,1,15,316.4,27.3,9,10,2024-07-10T05:23:06,2024-07-10T21:06:10,0.16,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-11,28.2,17,22.3,27.4,17,22.2,11.1,50.4,0,0,0,,0,0,25.9,15.4,326.5,1019.4,0.7,15.9,316.3,27.4,9,10,2024-07-11T05:24:01,2024-07-11T21:05:30,0.19,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-12,27.8,15.2,21.9,27.5,15.2,21.9,11.8,54.8,0,0,0,,0,0,31.7,16.4,322.5,1018.1,0.3,16,311.8,26.9,9,10,2024-07-12T05:24:57,2024-07-12T21:04:47,0.22,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-13,30.1,16.7,23.7,29.1,16.7,23.4,12.7,52.7,0,0,0,,0,0,37.8,18,323.7,1015.9,0.9,16,313.3,26.9,9,10,2024-07-13T05:25:55,2024-07-13T21:04:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-14,29,17.8,23.4,28.5,17.8,23.3,13.2,54.3,0,0,0,,0,0,27.7,14.6,212,1016.2,0.7,16,311.3,26.8,9,10,2024-07-14T05:26:54,2024-07-14T21:03:14,0.29,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-15,26.5,14.8,19.7,26.5,14.8,19.7,12.5,65.3,0,0,0,,0,0,16.6,13.6,242.1,1019.2,41.4,16,268.5,22.9,9,10,2024-07-15T05:27:55,2024-07-15T21:02:24,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-16,31.1,15.9,23.4,30,15.9,23.2,13.4,56.7,0,0,0,,0,0,27.7,18.1,320,1015.1,1.8,16,302.9,26.1,9,10,2024-07-16T05:28:57,2024-07-16T21:01:31,0.35,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-17,28.6,18.9,23.6,28.5,18.9,23.6,14.7,58.3,0,0,0,,0,0,16.6,18,205.8,1014.7,20.9,15.9,238.3,20.4,9,10,2024-07-17T05:30:00,2024-07-17T21:00:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-18,28.8,15.5,21.6,28.2,15.5,21.5,12.7,59.5,0,0,0,,0,0,18.4,15.4,207.8,1018.3,2.7,15.8,300.5,26.1,9,10,2024-07-18T05:31:04,2024-07-18T20:59:40,0.41,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-19,28.8,15.1,21.8,28,15.1,21.7,12.2,57.1,0,0,0,,0,0,14.8,10.5,267.8,1021.2,9.6,15.7,306.2,26.6,9,10,2024-07-19T05:32:10,2024-07-19T20:58:41,0.45,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-20,30,16.9,23.5,29,16.9,23.3,12.6,52.7,0,0,0,,0,0,35.3,18.8,326.6,1019.3,0.2,16,307,26.7,9,10,2024-07-20T05:33:16,2024-07-20T20:57:39,0.48,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-21,26.2,17.2,21.5,26.2,17.2,21.5,13.6,61.8,0,0,0,,0,0,18.4,16.8,325.4,1017.9,15.2,16,184.5,15.9,8,10,2024-07-21T05:34:24,2024-07-21T20:56:36,0.5,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-22,20.1,15.7,17.4,20.1,15.7,17.4,12.3,72.2,0,0,0,,0,0,30.6,20.7,231.9,1020.1,86.8,15.3,84.1,7.1,3,10,2024-07-22T05:35:33,2024-07-22T20:55:30,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-23,24.1,15.5,19.3,24.1,15.5,19.3,9,52.9,0,0,0,,0,0,29.5,16,345.4,1021.3,33.6,15.6,309.8,26.9,9,10,2024-07-23T05:36:42,2024-07-23T20:54:23,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-24,25.4,14.1,19.1,25.4,14.1,19.1,10,56.4,0,0,0,,0,0,40.7,19.2,289.2,1019.1,31.1,15.9,262.9,22.6,9,10,2024-07-24T05:37:53,2024-07-24T20:53:13,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-25,23.1,15.4,18.6,23.1,15.4,18.6,9.3,56,0,0,0,,0,0,14.8,14.2,104,1022.8,72.2,16,237.2,20.3,9,10,2024-07-25T05:39:04,2024-07-25T20:52:01,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-26,25,13.8,19.2,25,13.8,19.2,10,57.2,0,0,0,,0,0,31.7,17.7,332.1,1017.9,4.6,16,289.7,25.2,9,10,2024-07-26T05:40:16,2024-07-26T20:50:48,0.69,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-27,26,15,20.6,26,15,20.6,10.8,54.7,0,0,0,,0,0,13,10.9,303.5,1011.9,33.6,16,263.1,22.9,8,10,2024-07-27T05:41:29,2024-07-27T20:49:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-28,21.4,14.8,18,21.4,14.8,18,11.5,66.3,0,0,0,,0,0,31.7,18,200,1013.3,59.6,16,195.8,16.7,8,10,2024-07-28T05:42:43,2024-07-28T20:48:15,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-29,21.1,16,18.2,21.1,16,18.2,14.8,80.5,1.069,100,29.17,rain,0,0,44.6,18.5,175.4,1012.8,91.3,14.2,74.8,6.5,3,10,2024-07-29T05:43:57,2024-07-29T20:46:55,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-30,24.4,17.6,20.5,24.4,17.6,20.5,15.6,74.1,0.31,100,8.33,rain,0,0,35.3,18.9,193.8,1015.7,96.6,15.9,230.1,19.8,10,10,2024-07-30T05:45:12,2024-07-30T20:45:34,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-07-31,26.2,16.5,20.7,26.2,16.5,20.7,14.7,70.5,0,0,0,,0,0,27.7,17.5,317.6,1017.5,46.9,15.8,253.7,22,9,10,2024-07-31T05:46:27,2024-07-31T20:44:12,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-01,28.9,17.5,23.1,29.3,17.5,23.2,15.4,63.3,0,0,0,,0,0,35.3,20,335.2,1016.7,6,16,293,25.4,8,10,2024-08-01T05:47:43,2024-08-01T20:42:47,0.9,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-02,30.5,19.8,24.7,30.6,19.8,24.7,15.8,59.3,0,0,0,,0,0,14.8,14.1,220.9,1018.6,16,16,225,19.4,8,10,2024-08-02T05:49:00,2024-08-02T20:41:21,0.94,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-03,28.5,15.5,21.8,27.8,15.5,21.7,13.5,62.2,0,0,0,,0,0,13,10.7,243.4,1017.3,31.3,15.8,294.7,25.5,9,10,2024-08-03T05:50:16,2024-08-03T20:39:53,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-04,30.3,16.5,22.4,29.5,16.5,22.3,13.8,60.8,0,0,0,,0,0,16.6,14.8,221.5,1013.9,11.2,15.9,244.9,21.2,8,10,2024-08-04T05:51:34,2024-08-04T20:38:24,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,F9061,KRNT"
seattle,2024-08-05,25.8,15,20,25.8,15,20,12.8,65.1,0,0,0,,0,0,14.8,13.6,211.9,1015.8,14.8,15.9,292.8,25.3,8,10,2024-08-05T05:52:51,2024-08-05T20:36:53,0.04,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-06,22,14.3,17.6,22,14.3,17.6,11.3,67.5,0,0,0,,0,0,25.9,13.5,203.1,1020.9,54.9,16,175.8,15.2,8,10,2024-08-06T05:54:09,2024-08-06T20:35:20,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-07,26.3,14.3,19.5,26.3,14.3,19.5,13,68.1,0,0,0,,0,0,29.5,16.9,327.7,1020.2,26.3,15.9,273.7,23.6,8,10,2024-08-07T05:55:28,2024-08-07T20:33:46,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-08,29.6,16.3,22.7,29.1,16.3,22.6,14.1,60.6,0,0,0,,0,0,31.7,18.7,324.5,1014.8,16.2,16,264.2,22.8,8,10,2024-08-08T05:56:46,2024-08-08T20:32:11,0.14,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-09,29.8,18.1,23.4,29.6,18.1,23.4,14.9,60.3,0,0,0,,0,0,13,10,321.4,1013.9,10.8,16,209.9,18.1,7,10,2024-08-09T05:58:05,2024-08-09T20:30:34,0.17,Clear,Clear conditions throughout the day.,clear-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-10,26.1,15.9,20.4,26.1,15.9,20.4,14.3,69.7,0,0,0,,0,0,13,16.6,204.5,1016.2,36,15.5,226.2,19.6,8,10,2024-08-10T05:59:24,2024-08-10T20:28:56,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-11,21.5,16.2,18.2,21.5,16.2,18.2,13.2,72.9,0,0,0,,0,0,29.5,15.6,211.4,1016.5,73.5,15.8,118.9,10.3,7,10,2024-08-11T06:00:44,2024-08-11T20:27:17,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-12,23,15.5,18.7,23,15.5,18.7,10.2,59.1,0,0,0,,0,0,35.3,19.3,204.1,1014.8,87.5,16,250.2,21.4,9,10,2024-08-12T06:02:03,2024-08-12T20:25:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-13,22,16.1,18.9,22,16.1,18.9,11.5,62.8,0,0,0,,0,0,33.5,14.2,217.7,1016.9,97.9,16,154.8,13.6,7,10,2024-08-13T06:03:23,2024-08-13T20:23:54,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
seattle,2024-08-14,25.9,16.7,20.8,25.9,16.7,20.8,12.9,61.6,0,0,0,,0,0,38.9,12.6,307.5,1018.8,57.5,16,224.7,19.5,8,10,2024-08-14T06:04:42,2024-08-14T20:22:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,KSEA,KBFI,72793524234,72793494248,F0821,KRNT"
