name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
seattle,2018-06-13,19.3,12.3,15.4,19.3,12.3,15.4,9.1,66.7,1.889,100,12.5,rain,0,0,39.7,22.2,172.6,1013.4,90.4,15.5,166.1,14.4,6,,2018-06-13T05:11:12,2018-06-13T21:07:54,0,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-14,18.8,12.6,15.4,18.8,12.6,15.4,8.2,63.3,0,0,0,,0,0,19.1,14.5,189.7,1017.9,86.5,16,210.1,18.1,8,,2018-06-14T05:11:07,2018-06-14T21:08:24,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-15,22,11,16.6,22,11,16.6,8.3,60.5,0,0,0,,0,0,31.7,18.8,323.9,1014.9,45.8,16,275.3,23.8,9,,2018-06-15T05:11:03,2018-06-15T21:08:51,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-16,25.5,12.9,18.9,25.5,12.9,18.9,9.3,55.5,0,0,0,,0,0,32,18.4,346.3,1014.5,51.4,16,276.7,24.1,9,,2018-06-16T05:11:03,2018-06-16T21:09:16,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-17,30,15,22.8,28.3,15,22.4,9.9,49.1,0,0,0,,0,0,34.5,18.1,328.7,1013,14.6,16,327.7,28.2,9,,2018-06-17T05:11:05,2018-06-17T21:09:38,0.14,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-18,30.1,16.2,23.4,29.2,16.2,23.1,11.7,50.1,0,0,0,,0,0,27.4,13.9,195.5,1013.7,25.5,16,326.4,28.2,9,,2018-06-18T05:11:09,2018-06-18T21:09:58,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-19,29.2,14.4,21.5,28.3,14.4,21.4,12,57.9,0,0,0,,0,0,29.2,14.8,211.2,1016.9,28.5,16,315.2,27.3,8,,2018-06-19T05:11:16,2018-06-19T21:10:15,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-20,28.7,16.9,23,28.2,16.9,22.9,13.2,55.9,0,0,0,,0,0,27.7,15,310.6,1013.8,51.3,16,258.7,22.5,9,,2018-06-20T05:11:26,2018-06-20T21:10:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-21,20.9,15.7,17.6,20.9,15.7,17.6,11.8,69.3,0,0,0,,0,0,40.3,15.8,197.7,1019.4,82.8,16,182.1,16,6,,2018-06-21T05:11:38,2018-06-21T21:10:43,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-22,20.7,14.6,16.7,20.7,14.6,16.7,10.8,68.6,0,0,0,,0,0,28.8,14.4,217.6,1021.1,94.9,15.8,133.6,11.5,5,,2018-06-22T05:11:52,2018-06-22T21:10:52,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-23,21.9,13.9,17.1,21.9,13.9,17.1,9.2,61.5,2.607,100,25,rain,0,0,16.2,10.2,357.9,1021.5,73.2,14.1,160.8,14,9,,2018-06-23T05:12:09,2018-06-23T21:11:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-24,24,13.1,18,24,13.1,18,9,58.4,0,0,0,,0,0,46.2,20.4,325.8,1015.2,39.4,15.8,280.7,24.4,9,,2018-06-24T05:12:29,2018-06-24T21:11:04,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-25,21.1,13.5,16.8,21.1,13.5,16.8,10.3,68.1,3.637,100,8.33,rain,0,0,36.4,19.5,209.3,1017.4,89,15.9,178.8,15.2,8,,2018-06-25T05:12:50,2018-06-25T21:11:07,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72793024233,E8003,KSEA,KBFI,E8046,72793524234,72793494248,KRNT"
seattle,2018-06-26,21.7,13.4,16.9,21.7,13.4,16.9,8.1,57.9,0,0,0,,0,0,27.7,16.3,330.5,1022.1,61.7,16,246.8,21.3,8,,2018-06-26T05:13:14,2018-06-26T21:11:06,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-27,19.8,13,16.3,19.8,13,16.3,8.5,60.5,0,0,0,,0,0,18.4,12.5,288.1,1018.2,60.7,16,184.7,16,5,,2018-06-27T05:13:41,2018-06-27T21:11:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-28,18.9,13,16,18.9,13,16,8.9,63.4,0,0,0,,0,0,25.6,12.1,225.7,1018.9,94.8,16,162.6,14.1,6,,2018-06-28T05:14:09,2018-06-28T21:10:57,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-29,21.2,13.8,17.7,21.2,13.8,17.7,10.7,64,0,0,0,,0,0,16.2,12.8,164.2,1020,94.7,16,172.5,14.9,5,,2018-06-29T05:14:40,2018-06-29T21:10:49,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"E7103,72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-06-30,18.3,14.4,16.8,18.3,14.4,16.8,11.8,72.9,0.298,100,4.17,rain,0,0,35.6,16.4,191.5,1022.1,98.3,15.8,63.1,5.3,2,,2018-06-30T05:15:13,2018-06-30T21:10:38,0.59,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-01,20.8,14,16.5,20.8,14,16.5,11.1,71.5,0.213,100,16.67,rain,0,0,33.5,16.9,177.3,1022.5,95.4,15.2,108.6,9.5,4,,2018-07-01T05:15:48,2018-07-01T21:10:25,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-02,20.5,12.3,16.3,20.5,12.3,16.3,7.5,57.4,0,0,0,,0,0,22.7,12.8,99.3,1022.6,82.2,16,200.6,17.3,9,,2018-07-02T05:16:25,2018-07-02T21:10:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-03,23.2,10.6,17.2,23.2,10.6,17.2,8,57.5,0,0,0,,0,0,25.9,14.1,286.2,1020.1,16.4,16,317.1,27.4,9,,2018-07-03T05:17:05,2018-07-03T21:09:50,0.69,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-04,26.6,14.4,20.4,26.6,14.4,20.4,10.7,54.9,0,0,0,,0,0,32,17.2,330.4,1014,48.7,15.9,185,16.2,6,,2018-07-04T05:17:46,2018-07-04T21:09:28,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-05,29,15.8,21.9,28.1,15.8,21.8,11.6,54.8,0,0,0,,0,0,26.3,15.1,214,1017.2,26.3,15.9,310.8,26.7,9,,2018-07-05T05:18:29,2018-07-05T21:09:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-06,25.5,16.7,20.9,25.5,16.7,20.9,11.5,55.7,0.536,100,8.33,rain,0,0,38.9,19.7,209.9,1020.2,61.8,16,287,24.9,9,,2018-07-06T05:19:15,2018-07-06T21:08:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-07,23.3,15.7,19.1,23.3,15.7,19.1,11.1,61.4,0.045,100,4.17,rain,0,0,31.3,17.4,194.4,1022.2,65.9,16,225.4,19.4,8,,2018-07-07T05:20:02,2018-07-07T21:08:09,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-08,25.8,14.1,20.3,25.8,14.1,20.3,10.7,56.5,0,0,0,,0,0,29.5,17.3,321.7,1018.6,17.5,16,306.5,26.5,8,,2018-07-08T05:20:50,2018-07-08T21:07:37,0.85,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-09,22.7,14.4,18.4,22.7,14.4,18.4,11.7,65.6,0,0,0,,0,0,29.5,16.4,195.1,1020.4,60.4,16,257.5,22.3,9,,2018-07-09T05:21:41,2018-07-09T21:07:03,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-10,23.9,14.6,18.5,23.9,14.6,18.5,11,63.5,0,0,0,,0,0,31.7,16.3,291.2,1024.1,68.7,15.8,249.6,21.8,9,,2018-07-10T05:22:33,2018-07-10T21:06:26,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-11,26.6,14.8,20.8,26.6,14.8,20.8,11.8,58.1,0,0,0,,0,0,34.2,21.6,329.9,1021.9,5.2,16,316.1,27.5,9,,2018-07-11T05:23:27,2018-07-11T21:05:47,0.96,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-12,29.9,15.9,23.3,28.7,15.9,23.1,12.1,51.5,0,0,0,,0,0,29.5,17.7,325.7,1018.1,0,16,319.9,27.7,9,,2018-07-12T05:24:22,2018-07-12T21:05:06,0,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-13,29.3,16.5,23.1,28.1,16.5,22.8,11,48.9,0,0,0,,0,0,22.3,14.9,321.6,1017.4,4,16,316.4,27.4,9,,2018-07-13T05:25:19,2018-07-13T21:04:22,0.02,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-14,28.9,16.1,22.8,28,16.1,22.7,10.8,48.4,0,0,0,,0,0,32,17.1,319.1,1019.1,10.8,16,318.3,27.4,9,,2018-07-14T05:26:18,2018-07-14T21:03:35,0.06,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-15,32.2,17.6,25.2,30.5,17.6,24.7,10.7,42.7,0,0,0,,0,0,31.7,20.2,322.9,1015.7,4.5,16,314.8,27.4,9,,2018-07-15T05:27:18,2018-07-15T21:02:46,0.09,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-16,32.2,17.2,25.1,30.1,17.2,24.5,9.2,39.4,0,0,0,,0,0,27.7,16,322.2,1015.6,4.5,16,316,27.3,9,,2018-07-16T05:28:19,2018-07-16T21:01:55,0.12,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-17,29.5,16.8,22.5,28.2,16.8,22.3,11.6,52.7,0,0,0,,0,0,31.7,15.7,191.2,1016.5,5.8,16,308.3,26.6,9,,2018-07-17T05:29:21,2018-07-17T21:01:02,0.16,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-18,25.2,16,19.6,25.2,16,19.6,12.7,65.9,0,0,0,,0,0,29.9,13.7,208.4,1020.9,70.2,15.9,238.4,20.8,9,,2018-07-18T05:30:25,2018-07-18T21:00:06,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-19,20.1,14,17,20.1,14,17,10.3,65.3,0,0,0,,0,0,27.4,15.1,204.7,1021.7,94.7,16,115.7,9.9,5,,2018-07-19T05:31:30,2018-07-19T20:59:08,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-20,23,13.8,18.3,23,13.8,18.3,9.3,57.5,0,0,0,,0,0,28.1,13.8,286.3,1021.3,70.6,16,263.8,22.8,9,,2018-07-20T05:32:36,2018-07-20T20:58:08,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-21,25.1,13.7,19.5,25.1,13.7,19.5,8.5,51.6,0,0,0,,0,0,29.9,16,323.5,1021.2,13.5,16,303.8,26.4,9,,2018-07-21T05:33:43,2018-07-21T20:57:06,0.29,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-22,28.9,14.8,22.4,27.8,14.8,22.2,9.9,47.3,0,0,0,,0,0,28.4,16.6,327.6,1021.4,1.2,16,307.9,26.5,8,,2018-07-22T05:34:51,2018-07-22T20:56:01,0.33,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-23,31.5,17.1,24.5,29.8,17.1,24,11,45.3,0,0,0,,0,0,24.1,17.7,322.1,1018.9,2.9,16,309.1,26.8,9,,2018-07-23T05:36:00,2018-07-23T20:54:55,0.36,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-24,30.9,16.9,24.1,29.4,16.9,23.7,10.9,46,0,0,0,,0,0,23.8,15.3,322.1,1019.1,0.7,16,306.5,26.4,8,,2018-07-24T05:37:10,2018-07-24T20:53:46,0.4,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-25,31.8,17,24.8,30.4,17,24.3,11.3,45.5,0,0,0,,0,0,23.8,14,323.8,1020,2.4,16,301.3,25.9,8,,2018-07-25T05:38:21,2018-07-25T20:52:36,0.43,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-26,32.6,17.8,25,31,17.8,24.6,11.9,46.9,0,0,0,,0,0,17.6,11.9,320.9,1018.3,2.1,16,298.9,25.7,8,,2018-07-26T05:39:33,2018-07-26T20:51:23,0.46,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-27,30.6,15.2,22.8,29.5,15.2,22.5,12.2,54.4,0,0,0,,0,0,23.4,12,226,1016,2.8,16,293.9,25.5,8,,2018-07-27T05:40:45,2018-07-27T20:50:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-28,29,15.3,21.9,28.6,15.3,21.8,13,59.7,0,0,0,,0,0,24.8,13.1,221.3,1016.6,20.9,16,255.2,22,8,,2018-07-28T05:41:58,2018-07-28T20:48:52,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-29,32,16.7,24.3,30.9,16.7,24,13.9,55.5,0,0,0,,0,0,27.7,17.1,321.8,1016.5,0,16,282.3,24.5,8,,2018-07-29T05:43:12,2018-07-29T20:47:34,0.57,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-30,31.3,19.1,24.8,30.7,19.1,24.7,14.1,53.1,0,0,0,,0,0,26.6,13.2,238.5,1015.4,1.7,15.8,270.1,23.4,8,,2018-07-30T05:44:27,2018-07-30T20:46:14,0.6,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-07-31,26.4,16.2,20.1,26.4,16.2,20.1,13.5,67.4,0,0,0,,0,0,27.7,17.4,202.2,1016.4,38.6,16,247.5,21.3,8,,2018-07-31T05:45:42,2018-07-31T20:44:52,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-01,24,15.9,18.8,24,15.9,18.8,12.5,68.1,0,0,0,,0,0,24.5,15.4,208.1,1016.6,57.2,16,172.1,14.7,7,,2018-08-01T05:46:57,2018-08-01T20:43:29,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-02,20.9,15,17.3,20.9,15,17.3,12,71.6,0.09,100,8.33,rain,0,0,32,13.6,190.6,1017.5,94.3,15.3,85.3,7.2,3,,2018-08-02T05:48:14,2018-08-02T20:42:04,0.7,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-03,23.4,15.1,18.8,23.4,15.1,18.8,12.4,68.3,0.045,100,4.17,rain,0,0,21.2,13.1,276.1,1019.1,71.6,15.4,206.1,17.9,8,,2018-08-03T05:49:30,2018-08-03T20:40:37,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-04,26.3,14.7,20.1,26.3,14.7,20.1,12,62.1,0,0,0,,0,0,25.9,16.3,333.7,1016.7,19.7,16,261.5,22.6,8,,2018-08-04T05:50:47,2018-08-04T20:39:08,0.75,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-05,28.7,15.4,21.7,27.9,15.4,21.6,12.4,58,0,0,0,,0,0,19.1,13.9,312.7,1015.9,20,16,273.6,23.6,8,,2018-08-05T05:52:05,2018-08-05T20:37:38,0.81,Clear,Partly cloudy throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-06,29.8,16.1,22.7,28.6,16.1,22.5,12.5,55.7,0,0,0,,0,0,23.8,15.4,322.1,1018.3,12,16,264.8,22.9,8,,2018-08-06T05:53:22,2018-08-06T20:36:07,0.84,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-07,30.9,16.9,24,29.5,16.9,23.7,11.9,49.3,0,0,0,,0,0,28.4,18,318.2,1015.8,6.5,16,278.6,24,8,,2018-08-07T05:54:41,2018-08-07T20:34:33,0.88,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-08,33.2,17.2,25.3,31.5,17.2,24.8,12.2,47,0,0,0,,0,0,22,13.5,319.4,1012.3,5.9,16,257.8,22.3,7,,2018-08-08T05:55:59,2018-08-08T20:32:59,0.91,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-09,32.5,17.3,24.3,31.2,17.3,24.1,13.2,52.7,0,0,0,,0,0,23.8,13,289.8,1014.4,4.1,15.2,267.6,22.9,8,,2018-08-09T05:57:18,2018-08-09T20:31:23,0.94,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-10,28,18.2,22.8,28.1,18.2,22.8,13.4,56.4,0,0,0,,0,0,37.4,17.2,203.8,1013.6,2.1,16,239.5,20.7,7,,2018-08-10T05:58:37,2018-08-10T20:29:46,0.98,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-11,22.8,17.4,19.5,22.8,17.4,19.5,13.6,68.7,0.747,100,12.5,rain,0,0,40.3,21.1,186,1017.5,82.4,16,161.3,13.9,7,,2018-08-11T05:59:56,2018-08-11T20:28:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-12,22.3,15.4,18.7,22.3,15.4,18.7,12.6,68.4,0,0,0,,0,0,28.4,14.6,290.9,1020.8,58.4,16,162.3,14.1,6,,2018-08-12T06:01:15,2018-08-12T20:26:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E7103,72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-13,24.4,15.1,19.8,24.4,15.1,19.8,13.3,67,0,0,0,,0,0,33.1,17.3,332.5,1017.8,13.9,14.2,228,19.4,7,,2018-08-13T06:02:35,2018-08-13T20:24:46,0.08,Clear,Clear conditions throughout the day.,clear-day,"72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
seattle,2018-08-14,28.1,17.2,22.4,28.1,17.2,22.3,14.4,62.5,0,0,0,,0,0,23.8,13.7,327.7,1012.9,14.1,7.5,214.5,18.6,6,,2018-08-14T06:03:54,2018-08-14T20:23:03,0.11,Clear,Clear conditions throughout the day.,clear-day,"E7103,72793024233,E8003,KSEA,KBFI,72793524234,72793494248,KRNT"
